terrain_type,band,polarization,statistic,a_0,a_5,a_10,a_15,a_20,a_25,a_30,a_35,a_40,a_45,a_50,a_55,a_60,a_65,a_70,a_75,a_80
g,S,hv,N,63.0,NULL,52.0,NULL,88.0,NULL,57.0,NULL,NULL,NULL,119.0,NULL,NULL,NULL,82.0,NULL,2.0
g,S,hv,snmin,-22.0,NULL,-31.5,NULL,-32.5,NULL,-34.5,NULL,NULL,NULL,-38.5,NULL,NULL,NULL,-42.0,NULL,-38.0
g,S,hv,snmax,-2.0,NULL,-16.0,NULL,-15.5,NULL,-21.0,NULL,NULL,NULL,-22.0,NULL,NULL,NULL,-26.5,NULL,-35.5
g,S,hh,N,99.0,NULL,56.0,NULL,100.0,NULL,60.0,NULL,NULL,NULL,147.0,NULL,NULL,NULL,97.0,NULL,2.0
g,S,hh,snmin,-1.0,NULL,-16.0,NULL,-20.5,NULL,-28.0,NULL,NULL,NULL,-30.0,NULL,NULL,NULL,-35.0,NULL,-28.5
g,S,hh,snmax,18.5,NULL,2.0,NULL,-3.0,NULL,-9.5,NULL,NULL,NULL,-11.5,NULL,NULL,NULL,-15.0,NULL,-28.5
g,X,vv,N,71.0,19.0,35.0,NULL,73.0,13.0,33.0,13.0,13.0,3.0,101.0,11.0,15.0,NULL,77.0,NULL,10.0
g,X,vv,snmin,-5.0,-16.0,-11.0,NULL,-21.0,-16.5,-29.5,-20.5,-28.0,-17.5,-28.5,-22.0,-30.0,NULL,-33.0,NULL,-37.5
g,X,vv,snmax,22.5,10.5,6.0,NULL,-0.5,-8.5,-8.5,-11.0,-10.5,-16.0,-10.0,-13.5,-9.5,NULL,-6.5,NULL,-3.5
g,X,hv,N,54.0,10.0,20.0,NULL,79.0,13.0,27.0,13.0,29.0,3.0,121.0,8.0,8.0,NULL,76.0,26.0,3.0
g,X,hv,snmin,-4.5,-18.5,-15.0,NULL,-22.0,-22.0,-22.0,-28.0,-27.5,-24.5,-29.0,-25.5,-30.5,NULL,-36.5,-35.5,-34.5
g,X,hv,snmax,15.0,-11.5,-6.5,NULL,-8.0,-14.5,-14.5,-15.5,-18.0,-23.0,-14.5,-18.0,-17.5,NULL,-16.5,-24.0,-28.5
g,X,hh,N,101.0,54.0,37.0,NULL,111.0,48.0,36.0,13.0,38.0,3.0,236.0,54.0,16.0,NULL,87.0,11.0,12.0
g,X,hh,snmin,-5.0,-16.0,-19.0,NULL,-21.0,-18.5,-29.5,-19.5,-28.0,-19.0,-28.5,-22.0,-30.0,NULL,-33.0,-28.5,-38.0
g,X,hh,snmax,21.5,11.0,4.5,NULL,-4.0,-9.0,-10.0,-12.0,-10.5,-16.5,-8.5,-12.0,-9.5,NULL,-6.5,-17.5,-3.5
g,C,vv,N,130.0,NULL,97.0,NULL,124.0,NULL,104.0,NULL,NULL,NULL,171.0,NULL,NULL,NULL,103.0,NULL,2.0
g,C,vv,snmin,-1.0,NULL,-21.0,NULL,-25.0,NULL,-26.0,NULL,NULL,NULL,-33.5,NULL,NULL,NULL,-33.5,NULL,-25.5
g,C,vv,snmax,26.5,NULL,2.0,NULL,-1.5,NULL,-7.5,NULL,NULL,NULL,-11.0,NULL,NULL,NULL,-11.5,NULL,-25.0
g,C,hv,N,85.0,NULL,92.0,NULL,123.0,NULL,100.0,NULL,NULL,NULL,137.0,NULL,NULL,NULL,115.0,NULL,2.0
g,C,hv,snmin,-17.5,NULL,-31.0,NULL,-32.0,NULL,-33.0,NULL,NULL,NULL,-39.5,NULL,NULL,NULL,-36.5,NULL,-41.0
g,C,hv,snmax,5.0,NULL,-8.5,NULL,-12.5,NULL,-13.5,NULL,NULL,NULL,-16.0,NULL,NULL,NULL,-18.5,NULL,-35.5
g,C,hh,N,141.0,NULL,97.0,NULL,148.0,NULL,102.0,NULL,NULL,NULL,214.0,NULL,NULL,NULL,138.0,NULL,2.0
g,C,hh,snmin,-0.5,NULL,-21.5,NULL,-27.5,NULL,-26.5,NULL,NULL,NULL,-35.5,NULL,NULL,NULL,-32.5,NULL,-27.0
g,C,hh,snmax,26.5,NULL,2.0,NULL,-5.0,NULL,-5.0,NULL,NULL,NULL,-10.0,NULL,NULL,NULL,-8.5,NULL,-27.0
a4,Ka,vv,N,NULL,NULL,3.0,NULL,3.0,NULL,3.0,NULL,3.0,NULL,3.0,NULL,3.0,NULL,3.0,NULL,1.0
a4,Ka,vv,snmin,NULL,NULL,-6.0,NULL,-6.5,NULL,-7.5,NULL,-9.0,NULL,-9.5,NULL,-10.5,NULL,-13.0,NULL,-14.5
a4,Ka,vv,snmax,NULL,NULL,-2.0,NULL,-3.0,NULL,-4.5,NULL,-6.0,NULL,-7.5,NULL,-9.5,NULL,-11.0,NULL,-14.5
a4,Ka,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,Ka,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,Ka,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,Ka,hh,N,NULL,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0
a4,Ka,hh,snmin,NULL,NULL,-2.5,NULL,-3.0,NULL,-4.0,NULL,-5.0,NULL,-6.0,NULL,-8.0,NULL,-11.5,NULL,-13.5
a4,Ka,hh,snmax,NULL,NULL,-2.5,NULL,-3.0,NULL,-4.0,NULL,-5.0,NULL,-6.0,NULL,-8.0,NULL,-11.5,NULL,-13.5
a4,L,vv,N,11.0,11.0,11.0,11.0,11.0,NULL,11.0,NULL,NULL,NULL,9.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,L,vv,snmin,-5.0,-7.5,-8.5,-11.5,-12.5,NULL,-17.5,NULL,NULL,NULL,-24.5,NULL,NULL,NULL,NULL,NULL,NULL
a4,L,vv,snmax,10.0,11.5,8.5,5.5,1.5,NULL,-1.5,NULL,NULL,NULL,-14.5,NULL,NULL,NULL,NULL,NULL,NULL
a4,L,hv,N,NULL,NULL,2.0,NULL,1.0,NULL,2.0,NULL,NULL,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,L,hv,snmin,NULL,NULL,-24.5,NULL,-18.0,NULL,-32.5,NULL,NULL,NULL,-41.5,NULL,NULL,NULL,NULL,NULL,NULL
a4,L,hv,snmax,NULL,NULL,-14.0,NULL,-18.0,NULL,-25.5,NULL,NULL,NULL,-31.5,NULL,NULL,NULL,NULL,NULL,NULL
a4,L,hh,N,11.0,11.0,11.0,11.0,11.0,NULL,11.0,NULL,NULL,NULL,9.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,L,hh,snmin,-3.5,-9.0,-10.0,-12.0,-13.0,NULL,-19.0,NULL,NULL,NULL,-26.5,NULL,NULL,NULL,NULL,NULL,NULL
a4,L,hh,snmax,10.5,12.0,8.0,5.5,2.0,NULL,-2.5,NULL,NULL,NULL,-19.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,W,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,W,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,W,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,W,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,W,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,W,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,W,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,W,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,W,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,Ku,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,Ku,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,Ku,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,Ku,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,Ku,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,Ku,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,Ku,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,Ku,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,Ku,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4,S,vv,N,6.0,6.0,6.0,6.0,6.0,NULL,6.0,NULL,NULL,NULL,4.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,S,vv,snmin,-9.0,-9.0,-16.5,-18.0,-23.0,NULL,-21.0,NULL,NULL,NULL,-19.5,NULL,NULL,NULL,NULL,NULL,NULL
a4,S,vv,snmax,7.5,8.5,0.0,4.5,-5.5,NULL,-14.5,NULL,NULL,NULL,-15.5,NULL,NULL,NULL,NULL,NULL,NULL
a4,S,hv,N,5.0,4.0,6.0,5.0,6.0,NULL,6.0,NULL,NULL,NULL,4.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,S,hv,snmin,-25.5,-25.5,-31.0,-32.5,-36.0,NULL,-34.0,NULL,NULL,NULL,-34.5,NULL,NULL,NULL,NULL,NULL,NULL
a4,S,hv,snmax,-14.0,-16.0,-14.5,-18.5,-22.5,NULL,-25.0,NULL,NULL,NULL,-25.5,NULL,NULL,NULL,NULL,NULL,NULL
a4,S,hh,N,6.0,6.0,6.0,6.0,6.0,NULL,6.0,NULL,NULL,NULL,4.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,S,hh,snmin,-10.0,-8.0,-16.0,-18.0,-21.5,NULL,-21.0,NULL,NULL,NULL,-21.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,S,hh,snmax,6.0,8.0,0.5,5.0,-6.0,NULL,-13.0,NULL,NULL,NULL,-15.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,X,vv,N,NULL,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,3.0,NULL,1.0,NULL,1.0,NULL,NULL
a4,X,vv,snmin,NULL,NULL,-5.5,NULL,-7.0,NULL,-9.5,NULL,-10.5,NULL,-12.0,NULL,-14.0,NULL,-16.0,NULL,NULL
a4,X,vv,snmax,NULL,NULL,-5.5,NULL,-7.0,NULL,-9.5,NULL,-10.5,NULL,-2.5,NULL,-14.0,NULL,-16.0,NULL,NULL
a4,X,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,X,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.5,NULL,NULL,NULL,NULL,NULL,NULL
a4,X,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.5,NULL,NULL,NULL,NULL,NULL,NULL
a4,X,hh,N,NULL,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,3.0,NULL,1.0,NULL,1.0,NULL,1.0
a4,X,hh,snmin,NULL,NULL,-5.5,NULL,-7.0,NULL,-8.5,NULL,-10.0,NULL,-11.5,NULL,-13.5,NULL,-15.5,NULL,-18.5
a4,X,hh,snmax,NULL,NULL,-5.5,NULL,-7.0,NULL,-8.5,NULL,-10.0,NULL,-2.5,NULL,-13.5,NULL,-15.5,NULL,-18.5
a4,C,vv,N,14.0,17.0,17.0,17.0,17.0,NULL,17.0,NULL,NULL,NULL,13.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,C,vv,snmin,-11.5,-12.5,-16.5,-21.5,-22.5,NULL,-18.5,NULL,NULL,NULL,-22.5,NULL,NULL,NULL,NULL,NULL,NULL
a4,C,vv,snmax,5.0,3.5,2.5,5.0,5.0,NULL,-2.0,NULL,NULL,NULL,-10.5,NULL,NULL,NULL,NULL,NULL,NULL
a4,C,hv,N,11.0,12.0,14.0,14.0,13.0,NULL,15.0,NULL,NULL,NULL,12.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,C,hv,snmin,-24.5,-23.5,-27.0,-29.0,-31.5,NULL,-31.5,NULL,NULL,NULL,-32.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,C,hv,snmax,-10.5,-9.0,-9.5,-10.5,-14.5,NULL,-16.0,NULL,NULL,NULL,-18.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,C,hh,N,14.0,17.0,41.0,17.0,17.0,NULL,17.0,NULL,NULL,NULL,13.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,C,hh,snmin,-11.5,-11.0,-16.0,-19.5,-22.0,NULL,-18.0,NULL,NULL,NULL,-21.0,NULL,NULL,NULL,NULL,NULL,NULL
a4,C,hh,snmax,5.5,4.5,3.5,6.5,6.0,NULL,-1.0,NULL,NULL,NULL,-7.5,NULL,NULL,NULL,NULL,NULL,NULL
e,Ka,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ka,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ka,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ka,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ka,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ka,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ka,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ka,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ka,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,L,vv,N,2.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,2.0,NULL,2.0,NULL,2.0
e,L,vv,snmin,0.0,NULL,-3.5,NULL,-10.0,NULL,-11.5,NULL,-14.5,NULL,-13.5,NULL,-15.0,NULL,-19.5,NULL,-20.0
e,L,vv,snmax,8.0,NULL,-3.5,NULL,-10.0,NULL,-11.5,NULL,-14.5,NULL,-13.5,NULL,-14.0,NULL,-13.5,NULL,-18.5
e,L,hv,N,2.0,NULL,1.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,5.0
e,L,hv,snmin,-10.0,NULL,-15.5,NULL,-22.0,NULL,-23.5,NULL,-20.5,NULL,-22.0,NULL,-20.5,NULL,-21.5,NULL,-24.5
e,L,hv,snmax,-10.0,NULL,-15.5,NULL,-17.0,NULL,-17.5,NULL,-18.0,NULL,-15.0,NULL,-16.5,NULL,-15.0,NULL,-15.5
e,L,hh,N,2.0,NULL,1.0,NULL,1.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,4.0,NULL,2.0,2.0,5.0
e,L,hh,snmin,1.5,NULL,-1.0,NULL,-5.5,NULL,-9.0,NULL,-10.0,NULL,-11.5,NULL,-13.0,NULL,-13.5,-14.0,-14.5
e,L,hh,snmax,7.0,NULL,-1.0,NULL,-5.5,NULL,-8.5,NULL,-9.0,NULL,-11.0,NULL,-4.5,NULL,-12.0,-6.0,-8.0
e,W,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,W,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,W,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,W,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,W,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,W,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,W,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,W,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,W,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ku,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ku,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ku,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ku,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ku,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ku,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ku,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ku,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,Ku,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,S,vv,N,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,1.0,NULL,2.0,NULL,2.0,NULL,3.0
e,S,vv,snmin,14.5,NULL,-8.5,NULL,-14.0,NULL,-11.5,NULL,-11.5,NULL,-11.5,NULL,-16.5,NULL,-19.0,NULL,-19.5
e,S,vv,snmax,14.5,NULL,-8.5,NULL,-14.0,NULL,-11.5,NULL,-11.5,NULL,-11.5,NULL,-14.0,NULL,-15.0,NULL,-18.0
e,S,hv,N,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,4.0,NULL,4.0,NULL,6.0
e,S,hv,snmin,-3.0,NULL,-16.5,NULL,-15.5,NULL,-15.5,NULL,-17.0,NULL,-18.0,NULL,-24.0,NULL,-27.0,NULL,-28.5
e,S,hv,snmax,-1.5,NULL,-13.0,NULL,-13.0,NULL,-12.5,NULL,-12.5,NULL,-17.5,NULL,-18.5,NULL,-23.0,NULL,-23.0
e,S,hh,N,4.0,3.0,4.0,3.0,4.0,3.0,4.0,NULL,1.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,3.0
e,S,hh,snmin,8.0,7.5,-2.5,4.0,-11.0,-4.0,-15.0,NULL,-10.0,NULL,-16.0,NULL,-17.5,NULL,-22.5,NULL,-24.5
e,S,hh,snmax,12.0,11.0,10.0,7.5,5.0,2.0,-5.0,NULL,-10.0,NULL,-13.5,NULL,-11.5,NULL,-17.0,NULL,-20.0
e,X,vv,N,2.0,NULL,2.0,NULL,1.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,6.0,NULL,5.0,NULL,5.0
e,X,vv,snmin,10.5,NULL,-4.0,NULL,-4.0,NULL,-12.5,NULL,-13.5,NULL,-15.5,NULL,-23.0,NULL,-17.5,NULL,-19.0
e,X,vv,snmax,19.5,NULL,0.0,NULL,-4.0,NULL,-1.5,NULL,-5.0,NULL,-7.0,NULL,-6.5,NULL,-12.5,NULL,-7.5
e,X,hv,N,3.0,NULL,4.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,4.0,NULL,2.0,NULL,5.0
e,X,hv,snmin,-5.0,NULL,-18.0,NULL,-15.0,NULL,-17.0,NULL,-17.0,NULL,-16.5,NULL,-21.0,NULL,-23.0,NULL,-26.5
e,X,hv,snmax,-0.5,NULL,-13.0,NULL,-14.5,NULL,-13.0,NULL,-14.5,NULL,-15.5,NULL,-17.0,NULL,-22.0,NULL,-20.5
e,X,hh,N,4.0,NULL,4.0,2.0,4.0,NULL,9.0,6.0,11.0,6.0,11.0,6.0,39.0,6.0,11.0,7.0,16.0
e,X,hh,snmin,-13.0,NULL,0.0,-10.0,-10.0,NULL,-10.5,-7.0,-12.0,-8.5,-13.5,-9.0,-29.0,-7.5,-15.5,-12.5,-21.0
e,X,hh,snmax,20.0,NULL,3.0,-9.0,0.0,NULL,13.0,11.0,11.0,13.5,15.5,17.0,18.0,18.5,18.0,16.5,15.5
e,C,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,C,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,C,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,C,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,C,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,C,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e,C,hh,N,NULL,NULL,NULL,1.0,NULL,NULL,2.0,NULL,NULL,NULL,NULL,NULL,2.0,NULL,NULL,1.0,2.0
e,C,hh,snmin,NULL,NULL,NULL,-8.0,NULL,NULL,-9.0,NULL,NULL,NULL,NULL,NULL,-10.0,NULL,NULL,-7.5,-11.0
e,C,hh,snmax,NULL,NULL,NULL,-8.0,NULL,NULL,-7.0,NULL,NULL,NULL,NULL,NULL,-7.5,NULL,NULL,-7.5,-10.0
c1c2,Ka,vv,N,NULL,NULL,3.0,NULL,14.0,NULL,18.0,NULL,14.0,NULL,14.0,NULL,14.0,NULL,12.0,NULL,3.0
c1c2,Ka,vv,snmin,NULL,NULL,-8.0,NULL,-10.0,NULL,-12.0,NULL,-11.5,NULL,-12.0,NULL,-13.0,NULL,-15.5,NULL,-20.0
c1c2,Ka,vv,snmax,NULL,NULL,-6.0,NULL,-4.5,NULL,-4.0,NULL,-5.5,NULL,-6.5,NULL,-8.0,NULL,-8.0,NULL,-14.5
c1c2,Ka,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,Ka,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,Ka,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,Ka,hh,N,NULL,NULL,1.0,NULL,12.0,NULL,12.0,NULL,12.0,NULL,12.0,NULL,12.0,NULL,12.0,NULL,1.0
c1c2,Ka,hh,snmin,NULL,NULL,-7.0,NULL,-9.5,NULL,-12.0,NULL,-12.0,NULL,-12.5,NULL,-12.0,NULL,-12.0,NULL,-10.5
c1c2,Ka,hh,snmax,NULL,NULL,-7.0,NULL,-4.0,NULL,-5.0,NULL,-4.5,NULL,-6.5,NULL,-7.0,NULL,-5.0,NULL,-10.5
c1c2,L,vv,N,NULL,NULL,1.0,NULL,17.0,NULL,20.0,NULL,17.0,NULL,16.0,NULL,16.0,NULL,NULL,NULL,NULL
c1c2,L,vv,snmin,NULL,NULL,-12.5,NULL,-16.0,NULL,-17.0,NULL,-18.5,NULL,-20.5,NULL,-22.5,NULL,NULL,NULL,NULL
c1c2,L,vv,snmax,NULL,NULL,-12.5,NULL,-1.5,NULL,-2.0,NULL,-3.5,NULL,-4.5,NULL,-6.0,NULL,NULL,NULL,NULL
c1c2,L,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,L,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,L,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,L,hh,N,NULL,NULL,NULL,NULL,13.0,NULL,12.0,NULL,15.0,NULL,14.0,NULL,15.0,NULL,NULL,NULL,NULL
c1c2,L,hh,snmin,NULL,NULL,NULL,NULL,-10.5,NULL,-12.0,NULL,-13.5,NULL,-15.0,NULL,-16.0,NULL,NULL,NULL,NULL
c1c2,L,hh,snmax,NULL,NULL,NULL,NULL,-1.5,NULL,-2.5,NULL,-4.0,NULL,-6.0,NULL,-8.0,NULL,NULL,NULL,NULL
