terrain_type,band,polarization,statistic,a_0,a_5,a_10,a_15,a_20,a_25,a_30,a_35,a_40,a_45,a_50,a_55,a_60,a_65,a_70,a_75,a_80
 0. 1. 1. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1.],[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  2.  0.  0.  1.  6.
  0.  1.  3.  4. 11.  9.  9. 12.  7.  5.  6.  3.  3.  4.  2.  2.  2.  5.
  0.  2.  1.  1.  1.  0.  1.  2.  1.  0.  1.  1.  0.  1.  0.  1.],[1. 0. 3. 1. 0. 0. 1. 5. 0. 0. 3. 0. 1. 2. 1. 0. 1. 1. 1. 0. 0. 1. 2. 0.
 0. 1.],[ 1.  0.  0.  0.  0.  0.  0.  1.  5.  1.  2.  5. 11.  5.  5.  5.  2.  5.
  5.  5.  1.  2.  6.  2.  7.  6.  2.  1.  2.  3.  1.  2.  3.  1.  0.  4.
  0.  0.  2.  3.  1.  1.  0.  1.  0.  0.  0.  1.],NULL,[1. 1. 0. 2. 2. 4. 3. 2. 2. 7. 3. 5. 4. 4. 3. 3. 3. 1. 5. 6. 1. 4. 3. 5.
 6. 2. 4. 2. 1. 3. 4. 2. 0. 2. 1. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 1.],NULL,[2. 1. 2. 1. 4. 5. 2. 4. 6. 2. 3. 1. 1. 1. 3. 7. 8. 2. 6. 3. 4. 4. 4. 2.
 2. 2. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],NULL,NULL,NULL,[1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 4. 4. 6. 7. 3. 4. 3. 5. 4. 1. 1. 9. 7. 3.
 5. 1. 4. 3. 2. 1. 0. 0. 2. 0. 1. 0. 0. 0. 0. 1.],NULL,NULL,NULL,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 3. 1. 1. 2. 3. 1. 6. 5. 7. 7. 7. 7.
 5. 4. 4. 2. 1. 3. 3. 1. 3. 3. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 1.]
c1c3,L,hh,N,130.0,44.0,130.0,44.0,134.0,NULL,132.0,NULL,88.0,NULL,2.0,NULL,88.0,NULL,NULL,NULL,86.0
c1c3,L,hh,snmin,-6.5,-5.5,-13.0,-18.0,-23.5,NULL,-27.5,NULL,-33.0,NULL,-11.0,NULL,-36.5,NULL,NULL,NULL,-38.0
c1c3,L,hh,snmax,17.5,12.5,3.0,-2.5,-4.0,NULL,-7.5,NULL,-9.0,NULL,-10.5,NULL,-13.0,NULL,NULL,NULL,-21.0
c1c3,L,hh,countData,[ 2.  0.  0.  0.  1.  0.  0.  1.  2.  0.  2.  2.  4.  1.  2.  3.  0.  1.
  3.  3.  1.  2.  1.  1.  2.  6.  4.  4.  4.  3.  7.  6. 10.  7.  5.  7.
  7.  3.  2.  4.  2.  0.  1.  3.  5.  4.  0.  1.  1.],[1. 0. 0. 1. 0. 0. 0. 1. 2. 0. 2. 3. 4. 6. 2. 2. 2. 0. 0. 3. 2. 2. 0. 2.
 0. 1. 0. 1. 1. 1. 0. 2. 1. 0. 1. 0. 0. 1.],[ 1.  0.  2.  1.  1.  1.  1.  3.  7.  6.  6.  3.  3.  4.  6.  9.  8.  8.
  6. 14.  8.  2.  3.  3.  4.  7.  3.  5.  1.  0.  1.  1.  0.  2.],[1. 1. 0. 0. 0. 1. 3. 0. 3. 5. 5. 1. 2. 2. 1. 1. 1. 1. 1. 0. 1. 2. 1. 0.
 0. 1. 2. 2. 2. 0. 2. 1. 1.],[ 2.  2.  6.  0.  3.  2.  3.  7.  5.  4. 10.  9.  6.  7.  7.  6.  1.  4.
  5.  3.  4.  5.  4.  1.  4.  0.  3.  0.  0.  1.  3.  2.  4.  1.  3.  1.
  3.  0.  1.  2.],NULL,[1. 1. 1. 1. 3. 6. 5. 5. 7. 7. 6. 5. 8. 9. 7. 1. 6. 7. 3. 7. 2. 2. 2. 3.
 2. 2. 1. 2. 0. 1. 2. 2. 1. 3. 2. 2. 2. 2. 0. 1. 0. 2.],NULL,[1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 5. 1. 6. 6. 6. 4. 4. 6. 7. 0. 6. 4.
 4. 3. 3. 2. 1. 4. 3. 1. 1. 2. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0.
 1.],NULL,[1. 1.],NULL,[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 2. 1. 1. 2. 4. 6. 5. 5. 8. 5. 4. 5. 5.
 6. 4. 4. 3. 3. 3. 4. 0. 0. 1. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 1. 1.],NULL,NULL,NULL,[1. 0. 1. 0. 1. 0. 0. 1. 2. 1. 2. 3. 3. 0. 5. 5. 8. 5. 6. 7. 3. 3. 7. 8.
 3. 2. 4. 2. 1. 0. 0. 0. 1. 0. 1.]
c1c3,W,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c3,W,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c3,W,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c3,W,vv,countData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c3,W,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c3,W,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c3,W,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c3,W,hv,countData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c3,W,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c3,W,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c3,W,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c3,W,hh,countData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c3,Ku,vv,N,525.0,NULL,635.0,NULL,639.0,NULL,640.0,NULL,1287.0,NULL,793.0,NULL,1261.0,NULL,718.0,NULL,502.0
c1c3,Ku,vv,snmin,-10.5,NULL,-13.0,NULL,-13.0,NULL,-17.0,NULL,-24.0,NULL,-23.5,NULL,-22.0,NULL,-22.0,NULL,-19.5
c1c3,Ku,vv,snmax,9.0,NULL,9.0,NULL,2.0,NULL,-2.0,NULL,-4.0,NULL,-5.0,NULL,-5.0,NULL,-5.0,NULL,-6.0
c1c3,Ku,vv,countData,[ 2.  2.  4.  4.  4.  6.  2.  2.  0.  8.  6.  2. 12.  8.  4.  6. 10. 16.
 36. 18. 28. 18. 27. 30. 30. 30. 28. 22. 28. 34. 26. 14. 16.  6.  4.  2.
 10.  2. 10.  4.  4.],NULL,[ 2.  0.  2.  0.  0.  4.  4.  9.  4. 10. 16. 18. 32. 28. 26. 40. 40. 38.
 18. 30. 32. 28. 34. 28. 26. 14. 28. 14. 20. 16.  6. 14. 12.  8.  2.  4.
  6.  2.  0.  4.  0.  4.  0.  0.  4.  8.],NULL,[ 1.  6.  4. 16. 18. 20. 34. 26. 44. 66. 63. 33. 50. 46. 44. 28. 30. 36.
 12. 16. 14.  8.  4.  0.  0.  0.  8.  2.  2.  4.  2.  2.],NULL,[ 2.  2.  2. 10.  9. 19. 20. 18. 34. 24. 38. 22. 50. 34. 42. 48. 42. 24.
 40. 22. 32. 30. 14. 20. 14. 14.  2.  4.  4.  0.  4.],NULL,[ 7.  3.  8.  2.  2.  4.  3. 16. 17. 21. 21. 27. 23. 31. 55. 53. 47. 60.
 53. 65. 81. 63. 69. 79. 60. 59. 59. 49. 35. 31. 25. 29. 35. 33. 15. 16.
  9. 12.  8.  2.],NULL,[ 2.  2.  7.  4.  6.  3.  7. 14. 25. 21. 26. 32. 34. 32. 50. 50. 50. 51.
 28. 25. 38. 28. 31. 34. 25. 27. 22. 15. 16. 21. 10. 23. 14.  7.  4.  7.
  0.  2.],NULL,[ 3.  8. 11. 14. 17. 14. 23. 24. 26. 42. 45. 58. 85. 78. 91. 55. 62. 66.
 63. 63. 53. 30. 43. 40. 50. 49. 27. 38. 24. 20.  8. 11.  8.  8.  4.],NULL,[ 1.  5. 12. 10. 16. 11. 14. 15. 16. 17. 31. 43. 46. 54. 36. 37. 26. 25.
 29. 46. 19. 27. 23. 19. 32. 22. 16. 14. 18. 12. 12.  5.  6.  2.  1.],NULL,[ 2.  2.  0.  0. 12. 16. 12. 16. 26. 46. 46. 38. 42. 44. 38. 46. 32. 24.
 22. 12.  8.  6. 10.  0.  0.  0.  0.  2.]
c1c3,Ku,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,631.0,NULL,612.0,NULL,570.0,NULL,517.0,NULL,NULL
c1c3,Ku,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-26.0,NULL,-27.0,NULL,-25.5,NULL,-25.0,NULL,NULL
c1c3,Ku,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.0,NULL,-8.5,NULL,-9.0,NULL,-10.0,NULL,NULL
c1c3,Ku,hv,countData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,[ 2.  4.  3.  4.  1.  3.  1.  2.  4.  5. 15. 17. 12. 10. 27. 28. 25. 29.
 39. 43. 30. 59. 54. 39. 29. 33. 24. 14. 12. 17. 11. 11.  7.  5.  4.  4.
  3.  0.  1.],NULL,[ 1.  0.  3.  1.  1.  5.  2.  2.  3.  6.  3. 13. 10. 16. 25. 19. 26. 38.
 32. 49. 56. 34. 33. 32. 32. 34. 23. 25. 23. 15. 12.  5. 14.  8.  4.  4.
  1.  2.],NULL,[ 1.  1.  2.  4.  5. 10.  9. 12.  9. 17. 16. 26. 25. 24. 37. 38. 55. 34.
 20. 27. 20. 11. 20. 18. 20. 23. 26. 19. 10. 15.  7.  3.  3.  3.],NULL,[ 1.  2.  7. 11.  7. 10.  4. 11. 13. 25. 21. 22. 32. 22. 26. 26. 36. 19.
 23. 18. 23. 20. 26. 21. 19. 18. 12. 15. 12. 11.  4.],NULL,NULL
c1c3,Ku,hh,N,524.0,NULL,636.0,NULL,637.0,NULL,639.0,NULL,1285.0,NULL,788.0,NULL,1272.0,NULL,712.0,NULL,490.0
c1c3,Ku,hh,snmin,-9.5,NULL,-13.5,NULL,-14.0,NULL,-15.0,NULL,-22.5,NULL,-22.5,NULL,-21.5,NULL,-21.0,NULL,-21.5
c1c3,Ku,hh,snmax,9.0,NULL,11.0,NULL,2.5,NULL,0.0,NULL,-2.0,NULL,-5.0,NULL,-6.5,NULL,-7.5,NULL,-10.0
c1c3,Ku,hh,countData,[ 4.  4. 16.  4.  4.  2.  4.  2.  8.  2. 10.  4. 10. 26. 38. 34. 22. 16.
 28. 14. 22. 18. 24. 32. 40. 28. 34. 20.  8. 10. 16.  8.  4.  2.  2.  0.
  2.  0.  2.],NULL,[ 2.  0.  4.  6.  0.  2.  2.  3.  6.  8. 14.  6. 16. 12. 30. 30. 38. 38.
 38. 46. 44. 30. 28. 24. 36. 18. 18. 12. 15. 20. 10.  6. 20. 10.  6. 10.
  2.  2.  0.  2.  2.  0.  0.  4.  0.  4.  4.  2.  2.  2.  2.],NULL,[ 2.  4.  6.  0.  0.  0.  2.  5. 14.  6. 22. 34. 40. 50. 72. 54. 42. 76.
 62. 40. 24. 26. 18.  8.  8.  2.  6.  0.  2.  6.  2.  2.  0.  0.  2.],NULL,[ 2.  8.  6.  5.  8.  4. 23. 32. 31. 40. 30. 50. 32. 36. 58. 50. 80. 34.
 24. 24. 30. 14.  2.  6.  0.  4.  2.  2.  0.  0.  0.  2.],NULL,[  4.   3.   4.   5.   2.   1.   2.   3.   6.  11.   6.  13.  18.  18.
  16.  28.  40.  39.  56.  66.  88.  81.  84. 110. 107.  72.  70.  59.
  66.  53.  49.  34.  22.  17.  16.   6.   4.   2.   2.   1.   0.   1.],NULL,[ 2.  2.  3.  6.  4.  3.  1.  3.  3.  8.  8. 18. 27. 26. 42. 30. 37. 39.
 43. 55. 64. 48. 61. 43. 41. 42. 37. 17. 16. 18. 11.  8. 11.  5.  5.  0.
  1.],NULL,[  1.   8.   4.   8.   6.   7.  14.  15.  23.  31.  36.  60.  53.  71.
 106.  94. 115.  98.  87.  71.  83.  72.  50.  51.  41.  26.  25.   7.
   4.   5.],NULL,[ 2.  2.  0. 11.  7. 14. 16. 21. 13. 26. 37. 52. 31. 42. 41. 51. 61. 53.
 53. 44. 40. 40. 25. 14.  5.  3.  5.  3.],NULL,[ 2.  0.  2.  0.  0.  0.  4. 22. 18. 30. 34. 32. 56. 82. 52. 36. 30. 34.
 12. 16. 14.  6.  4.  2.  2.]
c1c3,S,vv,N,130.0,44.0,130.0,44.0,129.0,NULL,130.0,NULL,86.0,NULL,NULL,NULL,86.0,NULL,NULL,NULL,86.0
c1c3,S,vv,snmin,-24.0,-24.0,-23.5,-24.0,-25.0,NULL,-23.0,NULL,-23.0,NULL,NULL,NULL,-27.0,NULL,NULL,NULL,-29.0
c1c3,S,vv,snmax,17.5,10.0,7.0,1.0,-1.0,NULL,-3.0,NULL,-9.0,NULL,NULL,NULL,-13.0,NULL,NULL,NULL,-13.5
c1c3,S,vv,countData,[ 1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  2.  1.  1.  4.  3.  1.  5.  4.  6.  2.  1.  0.  4.  0.  1.  2.
  4.  3.  1.  1.  1.  1.  4.  6.  3.  3.  4.  6.  7. 11.  6.  6.  6.  2.
  1.  2.  1.  0.  0.  1.  3.  5.  1.  0.  0.  1.],[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 2. 1. 2. 0. 3. 6.
 2. 3. 1. 4. 2. 4. 0. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[ 1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  1.  1.  0.  0.  0.  1.  2.  2.  2.  5.  3.  4.  3.  5.
 10.  8.  3.  7.  6.  8.  7.  8.  4.  6.  5.  4.  1.  6.  2.  0.  6.  1.
  1.  2.  1.  0.  0.  1.  0.  0.  1.],[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 6. 0.
 1. 5. 0. 2. 1. 0. 0. 4. 3. 3. 1. 0. 0. 2. 2. 0. 2. 1. 0. 1. 1. 0. 1. 0.
 1. 0. 0. 1.],[1. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 1. 0. 3. 2. 9. 4. 4. 6. 4. 3. 4. 4.
 9. 3. 4. 5. 6. 5. 4. 8. 6. 5. 5. 3. 4. 4. 3. 3. 1. 1. 0. 1. 1. 0. 0. 1.],NULL,[1. 1. 0. 0. 1. 3. 5. 3. 5. 9. 8. 7. 5. 6. 9. 5. 5. 8. 5. 2. 7. 4. 6. 6.
 3. 4. 3. 1. 0. 2. 0. 0. 3. 1. 0. 0. 0. 1. 0. 0. 1.],NULL,[1. 2. 1. 4. 6. 2. 3. 3. 5. 4. 7. 4. 5. 5. 2. 2. 6. 4. 8. 3. 2. 2. 2. 1.
 1. 0. 0. 0. 1.],NULL,NULL,NULL,[2. 0. 0. 0. 0. 0. 2. 4. 4. 4. 4. 5. 7. 3. 2. 5. 2. 8. 3. 3. 4. 4. 3. 8.
 3. 2. 0. 2. 2.],NULL,NULL,NULL,[1. 0. 0. 2. 0. 0. 1. 0. 4. 2. 4. 6. 5. 6. 4. 5. 2. 6. 2. 0. 4. 2. 6. 6.
 6. 4. 1. 1. 3. 0. 2. 1.]
c1c3,S,hv,N,114.0,25.0,122.0,37.0,124.0,NULL,124.0,NULL,86.0,NULL,NULL,NULL,86.0,NULL,NULL,NULL,86.0
c1c3,S,hv,snmin,-23.5,-24.5,-26.0,-27.0,-29.0,NULL,-31.5,NULL,-33.0,NULL,NULL,NULL,-35.0,NULL,NULL,NULL,-39.0
c1c3,S,hv,snmax,-2.0,-8.5,-9.0,-13.5,-10.5,NULL,-15.0,NULL,-18.0,NULL,NULL,NULL,-21.0,NULL,NULL,NULL,-17.0
c1c3,S,hv,countData,[ 1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  2.  3.  3.  6.  1.  6.  5.
  1.  5.  6.  6.  5. 10.  6.  6.  4.  5.  1.  6.  4.  3.  0.  2.  7.  1.
  0.  2.  1.  2.  1.  0.  0.  1.],[1. 0. 1. 0. 0. 0. 2. 0. 0. 0. 0. 1. 1. 0. 1. 2. 1. 3. 5. 0. 1. 1. 1. 0.
 0. 0. 1. 0. 1. 1. 0. 0. 1.],[ 1.  0.  1.  4.  4.  2.  9.  6.  2.  5.  8.  6.  4.  4. 13.  4.  7.  5.
  4.  4.  3.  4.  4.  4.  4.  2.  1.  2.  1.  2.  0.  0.  1.  1.],[1. 1. 1. 0. 2. 3. 0. 3. 2. 3. 2. 1. 1. 2. 3. 0. 4. 1. 1. 0. 3. 1. 0. 1.
 0. 0. 1.],[1. 5. 2. 1. 3. 2. 4. 6. 7. 7. 8. 5. 5. 9. 3. 3. 5. 6. 9. 5. 2. 9. 4. 2.
 3. 1. 2. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1.],NULL,[1. 0. 0. 5. 0. 0. 4. 5. 5. 3. 6. 7. 6. 5. 9. 9. 4. 9. 7. 9. 6. 7. 2. 3.
 3. 2. 2. 0. 1. 1. 2. 0. 1.],NULL,[1. 1. 0. 0. 0. 0. 3. 1. 3. 2. 2. 2. 6. 8. 7. 5. 4. 6. 6. 2. 5. 4. 6. 1.
 3. 5. 0. 0. 0. 1. 2.],NULL,NULL,NULL,[1. 0. 1. 0. 1. 0. 1. 4. 2. 4. 3. 2. 7. 5. 7. 4. 5. 4. 7. 1. 9. 6. 4. 1.
 0. 1. 3. 1. 2.],NULL,NULL,NULL,[ 1.  0.  1.  0.  0.  0.  0.  4.  0.  1.  1.  2.  2.  1.  5.  5. 10.  5.
 11.  9.  3.  4.  4.  2.  1.  3.  2.  1.  2.  2.  1.  1.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  1.]
c1c3,S,hh,N,130.0,44.0,129.0,44.0,130.0,NULL,130.0,NULL,86.0,NULL,NULL,NULL,86.0,NULL,NULL,NULL,86.0
c1c3,S,hh,snmin,-25.0,-23.5,-23.5,-24.0,-23.0,NULL,-22.5,NULL,-23.5,NULL,NULL,NULL,-26.0,NULL,NULL,NULL,-30.0
c1c3,S,hh,snmax,16.5,9.0,5.0,-0.5,-2.5,NULL,-6.5,NULL,-8.0,NULL,NULL,NULL,-10.0,NULL,NULL,NULL,-12.0
c1c3,S,hh,countData,[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 5. 0. 1. 2. 2. 2. 6.
 5. 6. 1. 2. 2. 1. 2. 1. 5. 3. 0. 0. 3. 1. 5. 4. 8. 5. 3. 6. 7. 4. 9. 4.
 5. 2. 3. 6. 0. 0. 1. 0. 5. 0. 0. 1.],[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 2. 0. 0. 0. 1. 1. 2. 0. 0. 5. 1. 2. 5.
 3. 4. 2. 2. 2. 5. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[ 1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  2.  0.  2.  2.  0.  3.  3.  4.  7.  6.  1. 15.  6.
  7.  7.  7.  5.  9.  7.  2.  6.  4.  2.  2.  3.  3.  4.  3.  1.  1.  0.
  2.  0.  0.  1.],[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 4.
 2. 2. 3. 2. 0. 2. 3. 1. 1. 2. 1. 0. 4. 0. 1. 2. 0. 3. 1. 0. 1. 0. 1. 2.
 1.],[ 1.  0.  0.  0.  2.  0.  0.  0.  0.  1.  5.  2.  3.  3.  6.  6.  3.  6.
  2.  9.  8.  7.  9. 11.  6.  5.  3.  2.  2.  4.  2.  4.  3.  3.  4.  0.
  3.  1.  3.  0.  0.  1.],NULL,[ 1.  0.  1.  1.  3.  3.  7.  5. 13.  4.  3.  8.  5.  7.  8.  5.  7.  6.
  4.  7.  6.  7.  5.  1.  3.  2.  1.  3.  0.  0.  1.  1.  2.],NULL,[2. 0. 2. 3. 2. 2. 5. 2. 4. 4. 3. 2. 7. 6. 8. 4. 4. 4. 2. 2. 5. 3. 5. 1.
 2. 0. 0. 0. 0. 1. 1.],NULL,NULL,NULL,[ 1.  0.  0.  1.  3.  1.  1.  1.  5.  3.  6.  3.  1.  3.  6.  4. 11.  5.
  1.  5.  2.  5.  1.  3.  2.  4.  4.  1.  0.  0.  1.  0.  2.],NULL,NULL,NULL,[ 1.  0.  0.  0.  0.  0.  1.  1.  1.  1.  3.  4.  2.  5.  5.  4.  3.  5.
  4. 12.  2.  2.  1.  2.  4.  1.  3.  3.  6.  3.  4.  1.  1.  0.  0.  1.]
c1c3,X,vv,N,230.0,NULL,325.0,NULL,418.0,NULL,393.0,NULL,871.0,11.0,1200.0,NULL,893.0,NULL,650.0,NULL,220.0
c1c3,X,vv,snmin,-12.5,NULL,-14.0,NULL,-17.5,NULL,-18.5,NULL,-25.0,-15.0,-23.0,NULL,-23.0,NULL,-26.0,NULL,-31.5
c1c3,X,vv,snmax,10.0,NULL,10.5,NULL,1.0,NULL,-3.0,NULL,-4.5,-10.0,-2.5,NULL,-5.5,NULL,-4.0,NULL,-10.0
c1c3,X,vv,countData,[ 1.  0.  0.  0.  0.  1.  4.  3.  4.  0.  3.  4.  1.  3.  2.  0.  2.  0.
  3.  2.  1.  2.  4.  7.  9. 12.  6. 10.  8. 15. 14. 13. 21. 15. 10. 10.
 11.  4.  8.  3.  6.  2.  2.  2.  0.  0.  2.],NULL,[ 2.  2.  1.  2.  0.  1.  2.  0.  2.  2.  3.  3.  4.  5.  7.  7. 18.  9.
 14. 20. 15. 20. 22. 13. 11. 22. 18. 14.  6.  5.  6.  5.  3.  6.  6.  7.
  4.  0.  4.  0.  4.  2.  4.  2.  8.  0.  6.  2.  0.  4.  2.],NULL,[ 1.  0.  2.  1.  0.  2.  1.  1.  3.  3.  3.  5. 18. 15. 27. 32. 27. 30.
 40. 27. 27. 23. 17. 28. 13. 13. 10. 11.  6.  4.  3.  0.  7.  4.  5.  6.
  1.  2.],NULL,[ 1.  2.  0.  2.  2.  6.  7. 11. 16. 12. 24. 14. 28. 14. 31. 35. 37. 35.
 30. 19. 12. 15.  5. 11.  8.  5.  5.  0.  0.  0.  0.  6.],NULL,[ 1.  0.  0.  3.  4.  5.  2.  1.  9. 17. 13. 20. 15. 27. 23. 28. 34. 41.
 35. 42. 52. 39. 40. 41. 55. 49. 39. 47. 31. 27. 26. 27. 18. 14. 18.  6.
 12.  4.  1.  1.  2.  2.],[1. 2. 0. 1. 1. 0. 2. 0. 0. 2. 2.],[ 6.  3.  8.  9. 23. 20. 19. 18. 34. 36. 46. 51. 55. 55. 55. 51. 43. 47.
 59. 55. 44. 53. 70. 43. 46. 47. 46. 30. 35. 29. 21. 10. 13.  7.  6.  4.
  1.  1.  0.  0.  1.],NULL,[ 1.  2.  4.  5. 10. 12. 21. 21. 21. 30. 28. 26. 45. 62. 51. 44. 48. 40.
 48. 28. 38. 48. 40. 43. 32. 35. 31. 24. 14. 11.  6.  6.  6.  6.  4.  2.],NULL,[ 2.  0.  0.  0.  0.  0.  0.  1.  3.  3. 10. 10. 18. 21. 16. 16. 25. 27.
 33. 32. 41. 33. 40. 32. 27. 26. 27. 16. 34. 36. 21. 28. 15. 11. 16.  7.
  9.  6.  2.  1.  1.  0.  1.  2.  1.],NULL,[ 2.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  4.  0.  0.  0.  2.  4.  3.  4.  5. 15. 14. 24. 20. 23.
 15. 33. 16. 10. 10.  9.  4.]
c1c3,X,hv,N,8.0,NULL,8.0,NULL,103.0,NULL,76.0,NULL,554.0,11.0,1086.0,NULL,580.0,NULL,555.0,NULL,NULL
c1c3,X,hv,snmin,-21.5,NULL,-21.5,NULL,-27.0,NULL,-29.5,NULL,-26.0,-25.5,-32.0,NULL,-27.0,NULL,-28.0,NULL,NULL
c1c3,X,hv,snmax,-8.5,NULL,-12.0,NULL,-9.0,NULL,-15.0,NULL,-7.5,-20.0,-7.5,NULL,-10.0,NULL,-6.5,NULL,NULL
c1c3,X,hv,countData,[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 2.],NULL,[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1.],NULL,[ 1.  0.  0.  0.  0.  0.  2.  1.  1.  1.  1.  0.  1.  1.  5.  1.  3.  2.
  6.  7.  7.  5. 10. 10. 10.  9.  5.  4.  3.  2.  1.  1.  0.  1.  0.  2.],NULL,[2. 0. 0. 0. 0. 2. 0. 1. 3. 3. 2. 6. 3. 5. 6. 6. 2. 4. 8. 4. 3. 7. 3. 3.
 0. 1. 0. 1. 1.],NULL,[ 2.  6.  4.  2.  3.  4.  4.  4. 13.  7. 19. 16. 24. 24. 24. 35. 30. 35.
 38. 31. 39. 39. 29. 24. 21. 16. 10. 12. 14.  8.  5.  3.  1.  2.  1.  3.
  1.  1.],[1. 0. 0. 0. 0. 2. 2. 0. 1. 2. 2. 1.],[ 1.  0.  1.  1.  1.  0.  3.  3.  3.  5.  1.  2.  7. 11.  6.  5. 16. 18.
 21. 32. 30. 46. 45. 61. 74. 53. 57. 75. 66. 59. 51. 51. 34. 39. 44. 21.
